timestamp,source,confidence,duration,type
2026-03-29 22:33:17,IMU,95.00,0.0,CONFIRMED
2026-03-29 22:33:27,IMU,95.00,0.0,CONFIRMED
2026-03-29 22:33:42,IMU,95.00,0.0,CONFIRMED
2026-03-30 02:07:13,CAMERA,18.85,0.0,DETECTED
2026-03-30 02:10:36,CAMERA,30.53,0.0,DETECTED
2026-03-30 02:10:50,CAMERA,12.60,0.0,DETECTED
2026-03-30 02:10:50,CAMERA,12.60,0.0,DETECTED
2026-03-30 02:10:50,CAMERA,12.00,0.0,DETECTED
2026-03-30 02:10:50,CAMERA,12.00,0.0,DETECTED
2026-03-30 02:10:51,CAMERA,12.00,0.0,DETECTED
2026-03-30 02:10:51,CAMERA,12.00,0.0,DETECTED
2026-03-30 02:10:51,CAMERA,12.00,0.0,DETECTED
2026-03-30 02:10:51,CAMERA,12.00,0.0,DETECTED
2026-03-30 02:10:51,CAMERA,12.00,0.0,DETECTED
